JJJJ MM DD HH MM T2m T30m TF2m TF30m V DIR N GLOB DIFF SON P
2018 12 27 0 46 -2.95 -2.91 -2.95 -2.91 1.49 229.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 0 47 -2.92 -2.89 -2.92 -2.89 1.18 230.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 0 48 -2.89 -2.84 -2.89 -2.84 1.25 238.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 0 49 -2.88 -2.74 -2.88 -2.74 1.13 243.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 0 50 -2.87 -2.73 -2.87 -2.73 1.19 234.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 0 51 -2.87 -2.68 -2.87 -2.68 0.89 242.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 0 52 -2.84 -2.59 -2.84 -2.59 1.08 237.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 0 53 -2.83 -2.58 -2.83 -2.58 1.33 231.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 0 54 -2.84 -2.61 -2.84 -2.61 1.43 230.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 0 55 -2.83 -2.64 -2.83 -2.64 1.41 236.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 0 56 -2.84 -2.66 -2.84 -2.66 1.31 228.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 0 57 -2.82 -2.65 -2.82 -2.65 1.22 236.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 0 58 -2.80 -2.59 -2.80 -2.59 1.25 235.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 0 59 -2.77 -2.44 -2.77 -2.44 0.83 222.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 0 -2.76 -2.40 -2.76 -2.40 0.46 164.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 1 -2.73 -2.48 -2.73 -2.48 0.43 224.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 2 -2.72 -2.48 -2.72 -2.48 0.73 225.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 3 -2.69 -2.39 -2.69 -2.39 0.79 232.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 4 -2.68 -2.25 -2.68 -2.25 0.62 237.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 5 -2.66 -2.21 -2.66 -2.21 0.47 256.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 6 -2.64 -2.18 -2.64 -2.18 0.46 219.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 7 -2.62 -2.25 -2.62 -2.25 0.96 220.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 8 -2.63 -2.34 -2.63 -2.34 1.12 209.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 9 -2.63 -2.34 -2.63 -2.34 1.14 220.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 10 -2.58 -2.25 -2.58 -2.25 0.78 218.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 11 -2.52 -2.25 -2.52 -2.25 0.65 207.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 12 -2.50 -2.34 -2.50 -2.34 0.55 209.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 13 -2.50 -2.20 -2.50 -2.20 0.57 227.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 14 -2.49 -2.17 -2.50 -2.17 0.55 205.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 15 -2.55 -2.19 -2.56 -2.19 0.58 188.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 16 -2.60 -2.23 -2.61 -2.23 0.58 82.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 17 -2.62 -2.27 -2.64 -2.27 0.93 96.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 18 -2.64 -2.30 -2.65 -2.30 0.80 102.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 19 -2.67 -2.30 -2.68 -2.30 0.84 96.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 20 -2.71 -2.32 -2.72 -2.32 1.10 101.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 21 -2.73 -2.33 -2.75 -2.33 1.03 68.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 22 -2.75 -2.32 -2.76 -2.32 0.99 94.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 23 -2.76 -2.33 -2.77 -2.33 1.27 99.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 24 -2.76 -2.33 -2.77 -2.33 1.14 97.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 25 -2.78 -2.34 -2.79 -2.34 0.99 91.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 26 -2.79 -2.35 -2.79 -2.35 1.05 94.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 27 -2.79 -2.35 -2.79 -2.35 0.97 66.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 28 -2.81 -2.36 -2.81 -2.36 1.09 71.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 29 -2.78 -2.37 -2.78 -2.37 1.07 75.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 30 -2.77 -2.37 -2.77 -2.37 1.10 69.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 31 -2.77 -2.38 -2.77 -2.38 0.92 80.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 32 -2.76 -2.41 -2.76 -2.41 1.18 99.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 33 -2.75 -2.42 -2.75 -2.42 1.02 88.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 1 34 -2.70 -2.43 -2.70 -2.43 1.06 82.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 35 -2.69 -2.45 -2.69 -2.45 1.14 74.0 0.000 0.00 0.00 0.00 969.0
2018 12 27 1 36 -2.68 -2.45 -2.68 -2.45 1.04 79.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 37 -2.67 -2.48 -2.68 -2.48 1.12 71.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 38 -2.66 -2.50 -2.67 -2.50 0.86 77.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 39 -2.65 -2.53 -2.66 -2.53 1.03 68.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 40 -2.64 -2.56 -2.65 -2.56 1.15 65.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 41 -2.61 -2.59 -2.63 -2.59 1.19 58.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 42 -2.60 -2.61 -2.62 -2.61 1.18 66.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 43 -2.59 -2.61 -2.64 -2.61 1.05 66.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 44 -2.57 -2.61 -2.63 -2.61 1.13 64.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 45 -2.56 -2.61 -2.62 -2.61 1.01 56.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 46 -2.56 -2.60 -2.62 -2.60 1.18 74.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 47 -2.56 -2.63 -2.63 -2.63 1.40 73.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 48 -2.57 -2.66 -2.63 -2.66 1.64 87.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 49 -2.56 -2.68 -2.63 -2.68 1.68 80.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 50 -2.57 -2.71 -2.64 -2.71 1.60 86.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 51 -2.59 -2.74 -2.66 -2.74 1.86 85.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 52 -2.63 -2.76 -2.70 -2.76 1.60 83.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 53 -2.65 -2.78 -2.72 -2.78 1.46 77.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 54 -2.67 -2.79 -2.78 -2.79 1.26 59.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 55 -2.69 -2.81 -2.80 -2.81 1.74 57.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 56 -2.71 -2.83 -2.82 -2.83 1.39 33.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 57 -2.73 -2.81 -2.84 -2.81 1.37 40.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 58 -2.76 -2.83 -2.86 -2.83 1.66 36.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 1 59 -2.78 -2.88 -2.89 -2.88 1.58 29.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 2 0 -2.80 -2.92 -2.87 -2.92 1.66 35.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 2 1 -2.86 -2.95 -2.93 -2.95 1.50 39.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 2 2 -2.92 -2.99 -3.02 -2.99 1.47 42.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 3 -2.95 -3.05 -3.06 -3.05 1.33 29.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 4 -2.98 -3.06 -3.08 -3.06 1.29 46.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 5 -2.98 -3.08 -3.08 -3.08 1.15 42.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 6 -2.97 -3.04 -3.07 -3.04 1.00 43.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 2 7 -3.01 -3.02 -3.07 -3.02 0.91 41.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 2 8 -3.04 -2.99 -3.10 -2.99 1.00 40.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 9 -3.04 -2.98 -3.14 -2.98 0.89 38.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 10 -3.06 -2.98 -3.16 -2.98 0.85 24.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 11 -3.08 -3.01 -3.14 -3.01 0.73 24.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 2 12 -3.10 -3.04 -3.16 -3.04 1.18 41.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 2 13 -3.13 -3.02 -3.19 -3.02 1.01 50.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 14 -3.15 -3.03 -3.21 -3.03 1.14 49.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 2 15 -3.18 -3.06 -3.24 -3.06 1.05 26.0 0.000 0.00 0.00 0.00 968.9
2018 12 27 2 16 -3.20 -3.11 -3.25 -3.11 0.85 33.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 17 -3.21 -3.13 -3.26 -3.13 0.42 346.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 18 -3.19 -3.14 -3.25 -3.14 0.60 29.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 19 -3.21 -3.15 -3.26 -3.15 0.51 47.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 20 -3.21 -3.13 -3.26 -3.13 0.67 58.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 21 -3.21 -3.13 -3.27 -3.13 0.65 53.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 22 -3.20 -3.14 -3.25 -3.14 0.57 57.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 23 -3.19 -3.13 -3.24 -3.13 0.42 72.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 24 -3.19 -3.16 -3.24 -3.16 0.70 70.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 25 -3.21 -3.17 -3.26 -3.17 0.61 53.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 26 -3.23 -3.16 -3.29 -3.16 0.48 71.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 27 -3.24 -3.17 -3.29 -3.17 0.39 92.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 28 -3.23 -3.20 -3.28 -3.20 0.50 73.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 29 -3.23 -3.21 -3.29 -3.21 0.55 77.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 30 -3.24 -3.21 -3.29 -3.21 0.69 82.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 31 -3.24 -3.22 -3.29 -3.22 0.85 91.0 0.000 0.00 0.00 0.00 968.8
2018 12 27 2 32 -3.22 -3.23 -3.27 -3.23 0.94 92.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 2 33 -3.19 -3.25 -3.25 -3.25 0.93 90.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 2 34 -3.17 -3.26 -3.22 -3.26 1.07 94.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 2 35 -3.16 -3.27 -3.21 -3.27 1.02 98.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 2 36 -3.14 -3.28 -3.20 -3.28 1.05 95.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 2 37 -3.13 -3.28 -3.19 -3.28 0.99 94.0 0.000 0.00 0.00 0.00 968.7
2018 12 27 2 38 -3.10 -3.28 -3.15 -3.28 1.02 80.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 39 -3.06 -3.27 -3.16 -3.27 1.06 89.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 40 -3.05 -3.27 -3.15 -3.27 1.14 101.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 41 -3.04 -3.27 -3.15 -3.27 1.07 95.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 42 -3.04 -3.28 -3.15 -3.28 1.11 84.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 43 -3.04 -3.28 -3.15 -3.28 1.18 100.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 44 -3.04 -3.28 -3.16 -3.28 1.31 89.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 45 -3.04 -3.30 -3.17 -3.30 1.21 84.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 46 -3.06 -3.33 -3.18 -3.33 1.21 93.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 47 -3.06 -3.35 -3.19 -3.35 1.03 77.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 48 -3.09 -3.37 -3.21 -3.37 0.89 100.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 49 -3.10 -3.40 -3.27 -3.40 0.89 82.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 50 -3.11 -3.41 -3.28 -3.41 0.77 97.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 51 -3.10 -3.41 -3.27 -3.41 0.81 103.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 52 -3.11 -3.42 -3.27 -3.42 0.91 100.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 53 -3.12 -3.42 -3.28 -3.42 0.79 100.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 54 -3.12 -3.41 -3.28 -3.41 0.91 99.0 0.000 0.00 0.00 0.00 968.6
2018 12 27 2 55 -3.13 -3.41 -3.26 -3.41 1.06 107.0 0.000 0.00 0.00 0.00 968.5
2018 12 27 2 56 -3.13 -3.39 -3.25 -3.39 1.01 141.0 0.000 0.00 0.00 0.00 968.5
2018 12 27 2 57 -3.11 -3.35 -3.24 -3.35 0.95 91.0 0.000 0.00 0.00 0.00 968.5
2018 12 27 2 58 -3.10 -3.36 -3.22 -3.36 1.04 96.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 2 59 -3.10 -3.38 -3.22 -3.38 1.17 92.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 3 0 -3.11 -3.42 -3.23 -3.42 1.39 92.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 3 1 -3.10 -3.44 -3.23 -3.44 1.30 96.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 3 2 -3.10 -3.43 -3.23 -3.43 1.18 89.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 3 3 -3.10 -3.45 -3.23 -3.45 1.28 89.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 3 4 -3.11 -3.47 -3.24 -3.47 1.16 88.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 3 5 -3.11 -3.48 -3.24 -3.48 1.25 86.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 3 6 -3.12 -3.48 -3.24 -3.48 1.32 93.0 0.000 0.00 0.00 0.00 968.3
2018 12 27 3 7 -3.13 -3.47 -3.29 -3.47 1.27 93.0 0.000 0.00 0.00 0.00 968.3
2018 12 27 3 8 -3.13 -3.46 -3.30 -3.46 1.36 96.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 3 9 -3.11 -3.45 -3.27 -3.45 1.58 100.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 3 10 -3.10 -3.44 -3.26 -3.44 1.43 93.0 0.000 0.00 0.00 0.00 968.4
2018 12 27 3 11 -3.08 -3.41 -3.25 -3.41 1.08 82.0 0.000 0.00 0.00 0.00 968.3
2018 12 27 3 12 -3.08 -3.39 -3.25 -3.39 1.16 96.0 0.000 0.00 0.00 0.00 968.3
2018 12 27 3 13 -3.07 -3.37 -3.25 -3.37 1.16 100.0 0.000 0.00 0.00 0.00 968.3
2018 12 27 3 14 -3.06 -3.35 -3.24 -3.35 1.15 107.0 0.000 0.00 0.00 0.00 968.3
2018 12 27 3 15 -3.05 -3.29 -3.22 -3.29 0.64 92.0 0.000 0.00 0.00 0.00 968.3
2018 12 27 3 16 -3.04 -3.26 -3.21 -3.26 0.52 160.0 0.000 0.00 0.00 0.00 968.2
2018 12 27 3 17 -3.03 -3.21 -3.21 -3.21 0.52 73.0 0.000 0.00 0.00 0.00 968.2
2018 12 27 3 18 -3.01 -3.16 -3.19 -3.16 0.29 152.0 0.000 0.00 0.00 0.00 968.2
2018 12 27 3 19 -2.94 -2.99 -3.12 -2.99 0.44 145.0 0.000 0.00 0.00 0.00 968.2
2018 12 27 3 20 -2.89 -2.89 -3.06 -2.89 0.58 200.0 0.000 0.00 0.00 0.00 968.2
2018 12 27 3 21 -2.87 -2.83 -3.04 -2.83 0.77 207.0 0.000 0.00 0.00 0.00 968.2
2018 12 27 3 22 -2.86 -2.85 -3.04 -2.85 0.94 198.0 0.000 0.00 0.00 0.00 968.2
2018 12 27 3 23 -2.88 -2.87 -3.06 -2.87 0.84 187.0 0.000 0.00 0.00 0.00 968.1
2018 12 27 3 24 -2.93 -2.88 -3.12 -2.88 0.78 197.0 0.000 0.00 0.00 0.00 968.1
2018 12 27 3 25 -2.98 -2.88 -3.16 -2.88 0.59 199.0 0.000 0.00 0.00 0.00 968.1
2018 12 27 3 26 -2.98 -2.88 -3.16 -2.88 0.34 192.0 0.000 0.00 0.00 0.00 968.1
2018 12 27 3 27 -2.96 -2.86 -3.14 -2.86 0.27 204.0 0.000 0.00 0.00 0.00 968.1
2018 12 27 3 28 -2.96 -2.72 -3.14 -2.72 0.39 282.0 0.000 0.00 0.00 0.00 968.1
2018 12 27 3 29 -2.98 -2.49 -3.15 -2.49 0.50 300.0 0.000 0.00 0.00 0.00 968.0
2018 12 27 3 30 -2.98 -2.30 -3.15 -2.30 0.59 205.0 0.000 0.00 0.00 0.00 968.0
2018 12 27 3 31 -2.99 -2.35 -3.16 -2.35 0.48 174.0 0.000 0.00 0.00 0.00 968.0
2018 12 27 3 32 -2.99 -2.43 -3.12 -2.43 0.39 186.0 0.000 0.00 0.00 0.00 968.0
2018 12 27 3 33 -2.99 -2.37 -3.12 -2.37 0.26 218.0 0.000 0.00 0.00 0.00 968.0
2018 12 27 3 34 -3.00 -2.28 -3.13 -2.28 0.25 217.0 0.000 0.00 0.00 0.00 968.0
2018 12 27 3 35 -3.00 -2.36 -3.13 -2.36 0.25 221.0 0.000 0.00 0.00 0.00 967.9
2018 12 27 3 36 -2.93 -2.35 -3.06 -2.35 0.25 224.0 0.000 0.00 0.00 0.00 967.9
2018 12 27 3 37 -2.85 -2.09 -2.99 -2.09 0.25 237.0 0.000 0.00 0.00 0.00 967.9
2018 12 27 3 38 -2.78 -1.86 -2.91 -1.86 0.25 238.0 0.000 0.00 0.00 0.00 967.9
2018 12 27 3 39 -2.73 -1.81 -2.86 -1.81 0.46 238.0 0.000 0.00 0.00 0.00 967.9
2018 12 27 3 40 -2.66 -1.90 -2.85 -1.90 1.00 228.0 0.000 0.00 0.00 0.00 967.9
2018 12 27 3 41 -2.68 -1.93 -2.88 -1.93 1.04 234.0 0.000 0.00 0.00 0.00 967.9
2018 12 27 3 42 -2.66 -1.93 -2.89 -1.93 1.13 233.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 43 -2.62 -1.94 -2.89 -1.94 1.11 241.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 44 -2.58 -1.99 -2.86 -1.99 1.03 240.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 45 -2.55 -2.06 -2.84 -2.06 0.89 234.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 46 -2.51 -2.04 -2.82 -2.04 0.86 227.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 47 -2.46 -1.88 -2.78 -1.88 0.59 223.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 48 -2.43 -1.75 -2.75 -1.75 0.53 198.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 49 -2.46 -1.84 -2.79 -1.84 0.81 201.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 50 -2.51 -1.99 -2.85 -1.99 0.75 207.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 51 -2.56 -2.09 -2.90 -2.09 0.66 211.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 52 -2.59 -2.16 -2.93 -2.18 0.63 198.0 0.000 0.00 0.00 0.00 967.8
2018 12 27 3 53 -2.63 -2.17 -2.95 -2.19 0.53 209.0 0.000 0.00 0.00 0.00 967.7
2018 12 27 3 54 -2.65 -2.16 -2.96 -2.16 0.45 210.0 0.000 0.00 0.00 0.00 967.7
2018 12 27 3 55 -2.68 -2.12 -2.99 -2.12 0.43 272.0 0.000 0.00 0.00 0.00 967.7
2018 12 27 3 56 -2.70 -2.01 -3.01 -2.01 0.45 231.0 0.000 0.00 0.00 0.00 967.7
2018 12 27 3 57 -2.71 -1.85 -3.00 -1.85 0.64 243.0 0.000 0.00 0.00 0.00 967.7
2018 12 27 3 58 -2.71 -1.62 -3.00 -1.62 0.55 262.0 0.000 0.00 0.00 0.00 967.7
2018 12 27 3 59 -2.71 -1.55 -3.00 -1.55 0.45 260.0 0.000 0.00 0.00 0.00 967.7
2018 12 27 4 0 -2.70 -1.62 -2.99 -1.62 0.45 240.0 0.000 0.00 0.00 0.00 967.7
2018 12 27 4 1 -2.70 -1.54 -2.98 -1.54 0.46 342.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 4 2 -2.70 -1.58 -2.98 -1.62 0.41 282.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 4 3 -2.70 -1.75 -2.98 -1.78 0.41 276.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 4 4 -2.70 -1.88 -2.99 -1.92 0.25 303.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 4 5 -2.71 -1.84 -2.99 -1.93 0.48 237.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 4 6 -2.73 -1.59 -3.01 -1.69 0.48 211.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 4 7 -2.75 -1.41 -3.03 -1.45 0.42 221.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 4 8 -2.76 -1.34 -3.04 -1.35 0.64 226.0 0.000 0.00 0.00 0.00 967.6
2018 12 27 4 9 -2.77 -1.38 -3.05 -1.38 0.51 216.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 4 10 -2.76 -1.36 -3.04 -1.37 0.43 214.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 4 11 -2.77 -1.36 -3.04 -1.41 0.48 205.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 4 12 -2.79 -1.49 -3.06 -1.58 0.50 196.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 4 13 -2.79 -1.63 -3.06 -1.72 0.52 190.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 4 14 -2.77 -1.78 -3.04 -1.93 0.67 192.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 4 15 -2.76 -1.91 -2.98 -2.06 0.63 203.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 4 16 -2.77 -2.02 -2.99 -2.16 0.56 205.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 4 17 -2.77 -2.11 -3.04 -2.19 0.51 205.0 0.000 0.00 0.00 0.00 967.5
2018 12 27 4 18 -2.78 -2.13 -3.05 -2.21 0.49 209.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 4 19 -2.80 -2.02 -3.07 -2.05 0.46 191.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 4 20 -2.81 -1.95 -3.08 -1.97 0.45 202.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 4 21 -2.82 -2.01 -3.04 -2.01 0.39 208.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 4 22 -2.83 -2.01 -3.05 -2.01 0.57 262.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 4 23 -2.83 -2.02 -3.05 -2.02 0.45 322.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 4 24 -2.82 -2.00 -3.03 -2.00 0.40 358.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 4 25 -2.82 -2.00 -3.03 -2.00 0.43 324.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 4 26 -2.82 -2.01 -3.03 -2.01 0.38 17.0 0.000 0.00 0.00 0.00 967.4
2018 12 27 4 27 -2.82 -2.04 -3.03 -2.04 0.44 337.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 28 -2.84 -2.12 -3.05 -2.12 0.57 330.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 29 -2.89 -2.18 -3.10 -2.18 0.68 333.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 30 -2.92 -2.22 -3.13 -2.22 0.69 332.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 31 -2.93 -2.24 -3.14 -2.24 0.76 358.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 32 -2.92 -2.29 -3.13 -2.29 0.95 27.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 33 -2.92 -2.32 -3.12 -2.32 1.01 23.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 34 -2.91 -2.35 -3.11 -2.35 0.92 11.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 35 -2.92 -2.39 -3.11 -2.39 0.88 358.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 36 -2.93 -2.44 -3.12 -2.44 0.79 337.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 37 -2.95 -2.49 -3.13 -2.49 1.06 334.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 38 -2.95 -2.57 -3.12 -2.57 1.33 342.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 39 -2.96 -2.61 -3.08 -2.61 1.39 340.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 40 -2.95 -2.66 -3.08 -2.66 1.39 357.0 0.000 0.00 0.00 0.00 967.3
2018 12 27 4 41 -2.92 -2.69 -3.04 -2.69 1.19 334.0 0.000 0.00 0.00 0.00 967.3
